item_id,item_name,user_id,recommend,sentiment_analysis,rating
238960.0,Path of Exile,76561198076357381,True,1,3
238960.0,Path of Exile,Frizick,True,2,5
238960.0,Path of Exile,76561198069992668,True,0,1
238960.0,Path of Exile,nasal69,True,1,3
238960.0,Path of Exile,K3nchi,True,2,5
238960.0,Path of Exile,76561198075406197,True,0,1
238960.0,Path of Exile,76561198012258242,True,2,5
238960.0,Path of Exile,76561198067272238,True,0,1
238960.0,Path of Exile,remyau,True,2,5
238960.0,Path of Exile,76561198013532168,True,2,5
238960.0,Path of Exile,76561198038263531,True,1,3
238960.0,Path of Exile,76561198059631818,True,1,3
238960.0,Path of Exile,Razimo,True,2,5
238960.0,Path of Exile,rylo20340,True,2,5
238960.0,Path of Exile,zumpo,True,2,5
238960.0,Path of Exile,laxus,True,2,5
238960.0,Path of Exile,76561198077646251,True,2,5
238960.0,Path of Exile,76561198035107243,True,0,1
238960.0,Path of Exile,76561197991899190,True,1,3
238960.0,Path of Exile,76561198073125241,True,2,5
238960.0,Path of Exile,localgod,True,2,5
238960.0,Path of Exile,76561198081354604,True,2,5
238960.0,Path of Exile,76561198028041619,True,2,5
238960.0,Path of Exile,kyleultra128,True,2,5
238960.0,Path of Exile,76561198079550949,True,1,3
238960.0,Path of Exile,RanbowJankins,True,0,1
238960.0,Path of Exile,76561198083477261,True,1,3
238960.0,Path of Exile,76561198090934295,True,2,5
238960.0,Path of Exile,76561198075034526,True,1,3
238960.0,Path of Exile,Haydosbra,True,0,1
238960.0,Path of Exile,IkarosSenpai,True,1,3
238960.0,Path of Exile,tuffunit,True,1,3
238960.0,Path of Exile,76561198100158363,True,1,3
238960.0,Path of Exile,wecky,True,2,5
238960.0,Path of Exile,AngelvitorGamer,True,2,5
238960.0,Path of Exile,blindraven,True,0,1
238960.0,Path of Exile,viihdavanzo,True,1,3
238960.0,Path of Exile,lvl85rouge,True,1,3
238960.0,Path of Exile,_Flyingcow_,True,0,1
238960.0,Path of Exile,76561198039772194,True,2,5
238960.0,Path of Exile,333hab,True,0,1
238960.0,Path of Exile,drvengele,True,1,3
238960.0,Path of Exile,76561198068036732,True,2,5
238960.0,Path of Exile,76561198068892536,True,1,3
238960.0,Path of Exile,herplerp,True,2,5
238960.0,Path of Exile,RyderOriginal,True,1,3
238960.0,Path of Exile,76561198070940816,True,2,5
238960.0,Path of Exile,76561198071383193,True,2,5
238960.0,Path of Exile,FludReturn,True,1,3
238960.0,Path of Exile,76561198073297175,True,1,3
238960.0,Path of Exile,Ninjabisket,False,2,4
238960.0,Path of Exile,76561198083968982,True,2,5
238960.0,Path of Exile,76561198085854920,True,2,5
238960.0,Path of Exile,76561198087836043,True,1,3
238960.0,Path of Exile,76561198089523994,True,2,5
238960.0,Path of Exile,HondasAreGay,True,2,5
238960.0,Path of Exile,0412734634,True,0,1
8980.0,Borderlands,76561197974500703,True,0,1
8980.0,Borderlands,76561198063241906,True,2,5
8980.0,Borderlands,76561198050546597,True,1,3
8980.0,Borderlands,mrtownie66,True,2,5
8980.0,Borderlands,76561198083091405,True,2,5
8980.0,Borderlands,76561198057901632,True,1,3
8980.0,Borderlands,76561198045474388,True,2,5
8980.0,Borderlands,76561198046135457,True,0,1
8980.0,Borderlands,76561198079521426,True,1,3
8980.0,Borderlands,LevitatingBacon,True,2,5
8980.0,Borderlands,IRunWithScissors,True,2,5
8980.0,Borderlands,Zombie_Assassin,True,0,1
8980.0,Borderlands,76561198027783576,True,0,1
8980.0,Borderlands,Dr-Medic,True,1,3
8980.0,Borderlands,Tecansil,True,2,5
8980.0,Borderlands,assassin_bunny,True,1,3
8980.0,Borderlands,djhoneybadger,True,2,5
8980.0,Borderlands,caionav,True,1,3
8980.0,Borderlands,beccsbarney2013,True,1,3
8980.0,Borderlands,76561198093167105,True,2,5
3730.0,Aliens versus Predator Classic 2000,76561198079649290,True,0,1
3730.0,Aliens versus Predator Classic 2000,76561198106568060,True,2,5
130.0,Half-Life: Blue Shift,Scorpion1903,True,1,3
130.0,Half-Life: Blue Shift,playergdgsd,True,2,5
38400.0,Fallout,telfie,True,2,5
38400.0,Fallout,TenksGo,True,0,1
20920.0,The Witcher 2: Assassins of Kings Enhanced Edition,76561198064150679,True,2,5
20920.0,The Witcher 2: Assassins of Kings Enhanced Edition,low-rain,True,0,1
20920.0,The Witcher 2: Assassins of Kings Enhanced Edition,76561198040960504,True,2,5
20920.0,The Witcher 2: Assassins of Kings Enhanced Edition,76561198084679366,True,1,3
20920.0,The Witcher 2: Assassins of Kings Enhanced Edition,RexTrigger,True,2,5
20920.0,The Witcher 2: Assassins of Kings Enhanced Edition,76561198061225607,True,2,5
20920.0,The Witcher 2: Assassins of Kings Enhanced Edition,76561198012334657,True,2,5
20920.0,The Witcher 2: Assassins of Kings Enhanced Edition,76561198036142900,True,0,1
20920.0,The Witcher 2: Assassins of Kings Enhanced Edition,onehundredbullets,True,2,5
20920.0,The Witcher 2: Assassins of Kings Enhanced Edition,76561198042950892,True,0,1
20920.0,The Witcher 2: Assassins of Kings Enhanced Edition,Mitch1307,True,2,5
20920.0,The Witcher 2: Assassins of Kings Enhanced Edition,Zazzak10,True,2,5
200210.0,Realm of the Mad God,76561198081962345,True,2,5
200210.0,Realm of the Mad God,76561198076548816,True,0,1
200210.0,Realm of the Mad God,76561198071234254,True,1,3
200210.0,Realm of the Mad God,76561198093381429,True,2,5
200210.0,Realm of the Mad God,C14M8S,True,1,3
200210.0,Realm of the Mad God,sirkillsalot1337,True,2,5
200210.0,Realm of the Mad God,76561198077992470,True,2,5
200210.0,Realm of the Mad God,ELCHUZZY69,True,1,3
200210.0,Realm of the Mad God,76561198045421572,True,0,1
200210.0,Realm of the Mad God,tickets845,True,0,1
200210.0,Realm of the Mad God,whiteisthenewblack,True,2,5
200210.0,Realm of the Mad God,ewrwerewrewrew,False,0,0
200210.0,Realm of the Mad God,76561198064993980,True,2,5
200210.0,Realm of the Mad God,SirTired,True,2,5
200210.0,Realm of the Mad God,summon1805,True,0,1
200210.0,Realm of the Mad God,PredatorEdge,True,2,5
200210.0,Realm of the Mad God,76561198079316689,True,2,5
200210.0,Realm of the Mad God,76561198051082631,True,0,1
200210.0,Realm of the Mad God,BB_CORN,True,2,5
200210.0,Realm of the Mad God,76561198065603460,True,2,5
200210.0,Realm of the Mad God,76561198076514521,True,1,3
200210.0,Realm of the Mad God,vitorgamer115,False,1,2
200210.0,Realm of the Mad God,MrStealYourGirlZ,True,2,5
200210.0,Realm of the Mad God,Crafe,False,2,4
200210.0,Realm of the Mad God,76561198063882554,True,2,5
200210.0,Realm of the Mad God,Ember1654,True,2,5
200210.0,Realm of the Mad God,Immasianlol,True,2,5
200210.0,Realm of the Mad God,kr0akey,False,0,0
200210.0,Realm of the Mad God,76561198047956258,True,1,3
200210.0,Realm of the Mad God,76561198067136187,True,1,3
200210.0,Realm of the Mad God,1234567810132,True,1,3
200210.0,Realm of the Mad God,Colidos,True,2,5
200210.0,Realm of the Mad God,spaz11boom,False,2,4
200210.0,Realm of the Mad God,76561198046733476,True,1,3
200210.0,Realm of the Mad God,76561198066322710,True,2,5
200210.0,Realm of the Mad God,xthunder8irdx,True,2,5
200210.0,Realm of the Mad God,76561198050724983,True,0,1
200210.0,Realm of the Mad God,76561198067286387,True,2,5
200210.0,Realm of the Mad God,Zezluy,True,2,5
200210.0,Realm of the Mad God,76561198154995501,True,0,1
200210.0,Realm of the Mad God,76561198081193763,False,0,0
200210.0,Realm of the Mad God,76561198047179623,True,2,5
200210.0,Realm of the Mad God,76561198082168552,True,0,1
200210.0,Realm of the Mad God,76561198057233213,True,2,5
200210.0,Realm of the Mad God,76561198053180471,True,2,5
200210.0,Realm of the Mad God,BigodisonLindo,True,1,3
200210.0,Realm of the Mad God,76561198094437143,True,2,5
200210.0,Realm of the Mad God,200px-spy-taunt-laugh,True,2,5
200210.0,Realm of the Mad God,dankmarmes,True,2,5
200210.0,Realm of the Mad God,76561198028947312,True,2,5
200210.0,Realm of the Mad God,76561198059789255,True,2,5
200210.0,Realm of the Mad God,crcorrigan,True,2,5
200210.0,Realm of the Mad God,76561198064663093,True,2,5
200210.0,Realm of the Mad God,76561198027369898,True,1,3
200210.0,Realm of the Mad God,76561198163307685,True,2,5
200210.0,Realm of the Mad God,SickCuntt,True,1,3
200210.0,Realm of the Mad God,AwesomeElmo,True,1,3
200210.0,Realm of the Mad God,jago751,True,2,5
200210.0,Realm of the Mad God,SpookyScaryGhosts,True,0,1
200210.0,Realm of the Mad God,76561198035590106,True,1,3
200210.0,Realm of the Mad God,ratbot01,False,1,2
200210.0,Realm of the Mad God,Jozav,True,0,1
200210.0,Realm of the Mad God,76561198097203198,True,0,1
200210.0,Realm of the Mad God,ZakGod09,False,0,0
200210.0,Realm of the Mad God,KJuke,True,1,3
200210.0,Realm of the Mad God,76561198040774797,True,0,1
200210.0,Realm of the Mad God,MythicalMango,True,1,3
200210.0,Realm of the Mad God,76561198043505113,True,0,1
200210.0,Realm of the Mad God,76561198095736920,True,0,1
200210.0,Realm of the Mad God,76561198050116532,True,2,5
200210.0,Realm of the Mad God,spaggethi-senpai,True,1,3
200210.0,Realm of the Mad God,76561198070654567,False,0,0
200210.0,Realm of the Mad God,76561198068298463,True,2,5
200210.0,Realm of the Mad God,76561198042259281,True,2,5
200210.0,Realm of the Mad God,76561198059357757,True,0,1
200210.0,Realm of the Mad God,76561198096133264,True,1,3
200210.0,Realm of the Mad God,theOGston3,True,2,5
200210.0,Realm of the Mad God,76561198062597659,True,1,3
200210.0,Realm of the Mad God,76561197987307155,True,1,3
200210.0,Realm of the Mad God,evofrex,True,2,5
200210.0,Realm of the Mad God,76561198046730416,False,0,0
200210.0,Realm of the Mad God,76561198047720580,True,2,5
200210.0,Realm of the Mad God,76561198048591384,True,0,1
200210.0,Realm of the Mad God,76561198049141588,True,2,5
200210.0,Realm of the Mad God,agsfgdikmcfhjcttz,True,2,5
200210.0,Realm of the Mad God,greenislove,True,2,5
200210.0,Realm of the Mad God,76561198055459130,True,0,1
200210.0,Realm of the Mad God,76561198056735890,False,0,0
200210.0,Realm of the Mad God,idEmlyn,True,2,5
200210.0,Realm of the Mad God,76561198060067718,True,2,5
200210.0,Realm of the Mad God,HolySlay,True,2,5
200210.0,Realm of the Mad God,76561198062071932,True,2,5
200210.0,Realm of the Mad God,76561198063638361,True,2,5
200210.0,Realm of the Mad God,76561198064243876,True,2,5
200210.0,Realm of the Mad God,76561198066375266,True,2,5
200210.0,Realm of the Mad God,76561198067255082,True,1,3
200210.0,Realm of the Mad God,humanstapler,True,2,5
200210.0,Realm of the Mad God,Mouldy_Oreo,True,0,1
200210.0,Realm of the Mad God,76561198074468919,True,1,3
200210.0,Realm of the Mad God,76561198078911240,True,0,1
200210.0,Realm of the Mad God,76561198086197802,True,1,3
200210.0,Realm of the Mad God,76561198087980305,True,2,5
200210.0,Realm of the Mad God,76561198088378528,True,2,5
200210.0,Realm of the Mad God,76561198090015061,True,0,1
200210.0,Realm of the Mad God,EndlessAbyss,True,0,1
200210.0,Realm of the Mad God,76561198095765572,True,2,5
200210.0,Realm of the Mad God,76561198101572628,True,2,5
200210.0,Realm of the Mad God,76561198104388002,False,0,0
200210.0,Realm of the Mad God,76561198107092168,True,2,5
200210.0,Realm of the Mad God,terrariaway,True,0,1
200210.0,Realm of the Mad God,mataway,True,2,5
252950.0,Rocket League,76561198156664158,True,2,5
252950.0,Rocket League,76561198151910904,True,2,5
252950.0,Rocket League,76561198043339975,True,2,5
252950.0,Rocket League,76561198165512984,True,2,5
252950.0,Rocket League,Eack,True,2,5
252950.0,Rocket League,Fiesta787,True,0,1
252950.0,Rocket League,76561198003189312,True,2,5
252950.0,Rocket League,FireInLatin,True,0,1
252950.0,Rocket League,mabuhay,True,2,5
252950.0,Rocket League,76561198070487821,True,1,3
252950.0,Rocket League,76561198051767433,True,2,5
252950.0,Rocket League,Naxishere,True,1,3
252950.0,Rocket League,Panx2,True,2,5
252950.0,Rocket League,lukerfer,True,2,5
252950.0,Rocket League,tobyowner,True,0,1
252950.0,Rocket League,Imij000,True,2,5
252950.0,Rocket League,revolvingelk,True,0,1
252950.0,Rocket League,76561198050396303,True,2,5
252950.0,Rocket League,N1C7,True,2,5
252950.0,Rocket League,dandan472,True,1,3
252950.0,Rocket League,76561198060811426,True,2,5
252950.0,Rocket League,asteroidjoe,True,2,5
252950.0,Rocket League,kaiqueszan,True,2,5
252950.0,Rocket League,76561198069465728,True,2,5
252950.0,Rocket League,76561198110404008,True,2,5
252950.0,Rocket League,cameroondormer,True,2,5
252950.0,Rocket League,76561198088974596,True,1,3
252950.0,Rocket League,76561198065949365,True,1,3
252950.0,Rocket League,ChrispyCertifiedAustralian,True,2,5
252950.0,Rocket League,splonkeydonkey,True,2,5
252950.0,Rocket League,76561198043232952,True,0,1
252950.0,Rocket League,vietsupercar,True,0,1
252950.0,Rocket League,76561198059419680,True,2,5
252950.0,Rocket League,76561198126411307,True,1,3
252950.0,Rocket League,76561198078128803,True,0,1
252950.0,Rocket League,76561198068809841,True,2,5
252950.0,Rocket League,influxx,True,0,1
252950.0,Rocket League,hjkld,True,2,5
252950.0,Rocket League,76561198098027263,True,2,5
252950.0,Rocket League,diSEMBOWELMENTAU,True,1,3
252950.0,Rocket League,chloejacobsx,True,2,5
252950.0,Rocket League,TheWildKermit,True,2,5
252950.0,Rocket League,76561198093656407,True,2,5
252950.0,Rocket League,76561198046366581,False,0,0
252950.0,Rocket League,76561198087589643,True,2,5
252950.0,Rocket League,rompompastomp,True,0,1
252950.0,Rocket League,Stevio_Pistachio,True,0,1
252950.0,Rocket League,Tobyturtwig,True,2,5
252950.0,Rocket League,Tudah,True,0,1
252950.0,Rocket League,76561198060743985,True,2,5
252950.0,Rocket League,76561198112785413,True,1,3
252950.0,Rocket League,Blahmatron,True,1,3
252950.0,Rocket League,76561198081863483,False,1,2
252950.0,Rocket League,moondos,True,2,5
252950.0,Rocket League,76561198077236598,True,2,5
252950.0,Rocket League,76561198068125971,True,1,3
252950.0,Rocket League,76561198044577103,True,1,3
252950.0,Rocket League,76561198178738043,True,1,3
252950.0,Rocket League,76561198021318238,True,2,5
252950.0,Rocket League,hugomb,True,1,3
252950.0,Rocket League,76561198019066447,True,2,5
252950.0,Rocket League,fagetxd,True,0,1
252950.0,Rocket League,bobhork,True,0,1
252950.0,Rocket League,pwnddumass,True,1,3
252950.0,Rocket League,76561198166836547,True,1,3
252950.0,Rocket League,DAT_BOl,True,2,5
252950.0,Rocket League,76561198058128702,True,1,3
252950.0,Rocket League,louismagoo,True,2,5
252950.0,Rocket League,dollynhow,True,1,3
252950.0,Rocket League,76561198067515806,True,0,1
252950.0,Rocket League,deanmarra,True,2,5
252950.0,Rocket League,76561198087943265,True,2,5
252950.0,Rocket League,haimundo,True,2,5
252950.0,Rocket League,HarisYusuf,True,2,5
252950.0,Rocket League,XcentriK,True,2,5
252950.0,Rocket League,76561198053676746,True,2,5
252950.0,Rocket League,76561198074783932,True,2,5
252950.0,Rocket League,tishoo,True,1,3
252950.0,Rocket League,76561198073244209,True,2,5
252950.0,Rocket League,pedrovski8,True,2,5
252950.0,Rocket League,lg5554,True,1,3
252950.0,Rocket League,lumpty,True,0,1
252950.0,Rocket League,mapachenegro,True,1,3
252950.0,Rocket League,Meatman1151,True,2,5
252950.0,Rocket League,MidorimaShiniarou,True,2,5
252950.0,Rocket League,ForTheWinLegitimance,True,0,1
252950.0,Rocket League,mrthromato98,True,2,5
252950.0,Rocket League,zacharydonnelly,True,2,5
252950.0,Rocket League,76561198043946184,True,0,1
252950.0,Rocket League,TehBrickD,True,2,5
252950.0,Rocket League,P1cklez,True,0,1
252950.0,Rocket League,76561198036537566,True,2,5
252950.0,Rocket League,evolic,True,2,5
252950.0,Rocket League,pikabare,True,2,5
252950.0,Rocket League,76561198073343567,True,1,3
252950.0,Rocket League,beanieman112,True,1,3
252950.0,Rocket League,The_Aviating_Butler,True,1,3
252950.0,Rocket League,TheBushSpy,True,2,5
252950.0,Rocket League,76561198269540256,True,0,1
252950.0,Rocket League,76561198040721798,True,2,5
252950.0,Rocket League,76561198070991782,True,2,5
252950.0,Rocket League,ZesK0,True,2,5
252950.0,Rocket League,snowypadre,True,1,3
252950.0,Rocket League,vexhd3,True,1,3
252950.0,Rocket League,trilluminati88,True,1,3
252950.0,Rocket League,ZePudding,True,0,1
252950.0,Rocket League,dangermouse3,True,2,5
252950.0,Rocket League,banph,True,2,5
252950.0,Rocket League,Sabatonic,True,2,5
252950.0,Rocket League,76561198052397458,True,2,5
252950.0,Rocket League,76561198054291187,True,2,5
252950.0,Rocket League,76561198055756587,True,2,5
252950.0,Rocket League,red_og,True,0,1
252950.0,Rocket League,hyeyey,True,1,3
252950.0,Rocket League,softchippi,True,0,1
252950.0,Rocket League,dannydelvo,True,2,5
252950.0,Rocket League,76561198079225059,True,2,5
252950.0,Rocket League,toddynhonosangue,True,1,3
252950.0,Rocket League,RavneelPrasad,True,2,5
252950.0,Rocket League,Masterhour,True,2,5
252950.0,Rocket League,maudeex71,True,1,3
252950.0,Rocket League,76561198095169213,True,0,1
252950.0,Rocket League,76561198108557897,True,2,5
252950.0,Rocket League,Praenedda,True,2,5
304930.0,Unturned,DJKamBer,True,0,1
304930.0,Unturned,GoAwayZach,True,2,5
304930.0,Unturned,76561198078738103,True,0,1
304930.0,Unturned,A-Very-Sly-Person,True,1,3
304930.0,Unturned,WitchHunter4542,True,2,5
304930.0,Unturned,76561198065593074,False,0,0
304930.0,Unturned,76561198104393251,True,1,3
304930.0,Unturned,express157,True,2,5
304930.0,Unturned,Bhappiikhat,True,2,5
304930.0,Unturned,Brianseb,True,1,3
304930.0,Unturned,harharharharhar,True,1,3
304930.0,Unturned,76561198080465715,True,1,3
304930.0,Unturned,76561198053111161,True,2,5
304930.0,Unturned,mainkradxdxdx,True,1,3
304930.0,Unturned,blablabla174,True,0,1
304930.0,Unturned,76561198064260593,True,2,5
304930.0,Unturned,76561198081848896,True,2,5
304930.0,Unturned,FORTHMINGUTH,True,2,5
304930.0,Unturned,hellotherem8,True,2,5
304930.0,Unturned,76561198044586193,True,2,5
304930.0,Unturned,ownageog,True,2,5
304930.0,Unturned,KoiyyBoi,True,0,1
304930.0,Unturned,76561198085167128,True,0,1
304930.0,Unturned,YOLO-MCSWAGINGS,False,2,4
304930.0,Unturned,76561198080125105,True,0,1
304930.0,Unturned,PraetorianCohort,True,0,1
304930.0,Unturned,76561198150342206,True,2,5
304930.0,Unturned,76561198045791984,True,0,1
304930.0,Unturned,mrsaucepons,True,2,5
304930.0,Unturned,luzdamanha,True,1,3
304930.0,Unturned,SmithRamone,True,2,5
304930.0,Unturned,sakataalan,True,1,3
304930.0,Unturned,batugratis,True,2,5
304930.0,Unturned,SafetyPinLoL,True,2,5
304930.0,Unturned,76561198072676817,True,2,5
304930.0,Unturned,justthathelicopterpilot,True,2,5
304930.0,Unturned,SVB128,True,1,3
304930.0,Unturned,76561198070346631,True,2,5
304930.0,Unturned,SuchAWeeaboo,True,2,5
304930.0,Unturned,Vector3478,True,2,5
304930.0,Unturned,76561198152129309,True,2,5
304930.0,Unturned,76561198085399133,True,2,5
304930.0,Unturned,76561198068991610,True,2,5
304930.0,Unturned,yirosboy,False,1,2
304930.0,Unturned,togekiss906,False,0,0
304930.0,Unturned,76561198059677335,True,2,5
304930.0,Unturned,chinsteam,True,1,3
304930.0,Unturned,SNEAKY_Boxman,False,0,0
304930.0,Unturned,76561198094532627,True,2,5
304930.0,Unturned,76561198073809841,True,1,3
304930.0,Unturned,Wuhooo,False,1,2
304930.0,Unturned,76561198067716040,True,2,5
304930.0,Unturned,76561198068702328,True,2,5
304930.0,Unturned,cbfguy,True,0,1
304930.0,Unturned,95MAY,True,2,5
304930.0,Unturned,76561198069160320,True,1,3
304930.0,Unturned,shotmum,True,2,5
304930.0,Unturned,76561198069400532,True,1,3
304930.0,Unturned,76561198056935561,True,2,5
304930.0,Unturned,budniak1,True,0,1
304930.0,Unturned,Cactus_Chaos,True,2,5
304930.0,Unturned,76561198046431850,True,2,5
304930.0,Unturned,chpmnksnpr,True,0,1
304930.0,Unturned,76561198017957749,False,0,0
304930.0,Unturned,Rekoonoftherekoons,True,2,5
304930.0,Unturned,76561198019443690,True,2,5
304930.0,Unturned,76561198098156317,True,2,5
304930.0,Unturned,gearlan,True,2,5
304930.0,Unturned,klmao911,True,2,5
304930.0,Unturned,trumpsupporter,True,2,5
304930.0,Unturned,20041213,False,0,0
304930.0,Unturned,DovaMeal,True,2,5
304930.0,Unturned,Legendld,True,2,5
304930.0,Unturned,radiusstep,True,1,3
304930.0,Unturned,DEx-XYZ,True,2,5
304930.0,Unturned,FahRockZa,True,1,3
304930.0,Unturned,76561198093816684,True,2,5
304930.0,Unturned,grim1928,True,2,5
304930.0,Unturned,xXDeadSkullXx,False,2,4
304930.0,Unturned,76561198048709944,True,2,5
304930.0,Unturned,miochandesu,True,0,1
304930.0,Unturned,76561198077360732,True,2,5
304930.0,Unturned,76561198078712087,True,1,3
304930.0,Unturned,keaun,True,2,5
304930.0,Unturned,kineticvine,True,2,5
304930.0,Unturned,76561198084777483,False,0,0
304930.0,Unturned,76561198077514605,True,2,5
304930.0,Unturned,76561198075203975,True,2,5
304930.0,Unturned,Kurisuchan27,True,2,5
304930.0,Unturned,Minecraftonwow,True,0,1
304930.0,Unturned,MeechIsDead,True,2,5
304930.0,Unturned,McWelshmen,True,2,5
304930.0,Unturned,nazztic,True,2,5
304930.0,Unturned,nogginess,True,2,5
304930.0,Unturned,76561198074557309,True,2,5
304930.0,Unturned,76561198084047806,True,2,5
304930.0,Unturned,ComputerTheGamer,True,2,5
304930.0,Unturned,robsonrrs,True,1,3
304930.0,Unturned,76561198081411302,True,0,1
304930.0,Unturned,Alirayzack,True,0,1
304930.0,Unturned,sponseredbypornhub_,True,2,5
304930.0,Unturned,darakrys,True,1,3
304930.0,Unturned,FuckingWallNuts,True,2,5
304930.0,Unturned,sesepe,True,2,5
304930.0,Unturned,76561198075806576,True,2,5
304930.0,Unturned,Sopa00,True,2,5
304930.0,Unturned,76561198090302241,True,1,3
304930.0,Unturned,76561198036881631,True,2,5
304930.0,Unturned,76561198089346291,True,2,5
304930.0,Unturned,76561198111412996,True,2,5
304930.0,Unturned,bountyassassin4,True,2,5
304930.0,Unturned,kzkyus,True,2,5
304930.0,Unturned,76561198083911488,True,1,3
304930.0,Unturned,Giggity420,True,2,5
304930.0,Unturned,zrustz16,True,1,3
304930.0,Unturned,TheHolyPotato57,True,1,3
304930.0,Unturned,76561198083097927,True,2,5
304930.0,Unturned,Ultrablue2258,True,1,3
304930.0,Unturned,idid911lmao,True,1,3
304930.0,Unturned,vegetox,True,1,3
304930.0,Unturned,12das,True,1,3
304930.0,Unturned,76561198079662648,True,0,1
304930.0,Unturned,99kk,True,1,3
304930.0,Unturned,z3man12,True,2,5
304930.0,Unturned,JyizerHD,True,0,1
304930.0,Unturned,Dankest-Meme,True,0,1
304930.0,Unturned,mordredinhafofs,True,1,3
304930.0,Unturned,Exphia,True,2,5
304930.0,Unturned,TheIvanloco4,True,1,3
304930.0,Unturned,76561198063316459,True,1,3
304930.0,Unturned,Predator_XD,True,2,5
304930.0,Unturned,76561198194147630,True,1,3
304930.0,Unturned,76561198086834544,True,1,3
304930.0,Unturned,once-i-was-7-years-old,True,1,3
304930.0,Unturned,Dankulicious,False,0,0
304930.0,Unturned,poohgoddevil,True,1,3
304930.0,Unturned,76561198068887466,True,0,1
304930.0,Unturned,76561198117985210,True,2,5
304930.0,Unturned,Potter2544,True,1,3
304930.0,Unturned,KunGHill,True,2,5
304930.0,Unturned,KinkyBird,True,0,1
304930.0,Unturned,76561198051961590,True,2,5
304930.0,Unturned,76561198077853581,False,1,2
304930.0,Unturned,76561198063714964,True,2,5
304930.0,Unturned,76561198077058176,True,0,1
304930.0,Unturned,andrewmin2,True,0,1
304930.0,Unturned,76561198089915749,True,1,3
304930.0,Unturned,autismothe1,True,0,1
304930.0,Unturned,LuizDoCl4ck,True,0,1
304930.0,Unturned,wannabefam0us,True,2,5
304930.0,Unturned,76561198053721457,True,1,3
304930.0,Unturned,76561197999054744,True,0,1
304930.0,Unturned,76561198022975113,True,2,5
304930.0,Unturned,Killerbadboys,True,0,1
304930.0,Unturned,76561198089242036,True,2,5
304930.0,Unturned,dumbassscout2005,True,1,3
304930.0,Unturned,dedwick,True,0,1
304930.0,Unturned,76561198055853962,True,0,1
304930.0,Unturned,Caliace,True,0,1
304930.0,Unturned,76561198078524860,True,0,1
304930.0,Unturned,ehrrhanwjr12,False,1,2
304930.0,Unturned,GTAadam,True,2,5
304930.0,Unturned,76561198077820914,True,2,5
304930.0,Unturned,iliakitmail,False,1,2
304930.0,Unturned,cry0sin,False,2,4
304930.0,Unturned,76561198106988051,True,1,3
304930.0,Unturned,D3LTAS-L1GHT,True,1,3
304930.0,Unturned,FlNALIZE,False,1,2
304930.0,Unturned,76561198075023672,True,1,3
304930.0,Unturned,76561198071650293,True,0,1
304930.0,Unturned,76561198087173211,False,0,0
304930.0,Unturned,12839201,True,2,5
304930.0,Unturned,deadawesome,True,2,5
304930.0,Unturned,xVIRUSx9,True,2,5
304930.0,Unturned,76561198025470889,True,0,1
304930.0,Unturned,DuftaCore,True,1,3
304930.0,Unturned,76561198035168526,True,2,5
304930.0,Unturned,76561198031636221,True,2,5
304930.0,Unturned,triraquer,True,2,5
304930.0,Unturned,05461025,True,2,5
304930.0,Unturned,FFFtrooper,True,2,5
304930.0,Unturned,45514551,True,1,3
304930.0,Unturned,thei1020,True,0,1
304930.0,Unturned,76561198070492901,True,1,3
304930.0,Unturned,76561198042238430,True,1,3
304930.0,Unturned,boynextdoor7354,True,1,3
304930.0,Unturned,76561198080336417,True,2,5
304930.0,Unturned,76561198096045214,True,2,5
304930.0,Unturned,jerejosh2,True,2,5
304930.0,Unturned,R3N2O,True,2,5
304930.0,Unturned,76561198075943492,True,1,3
304930.0,Unturned,76561198087845573,True,2,5
304930.0,Unturned,76561198062243753,True,2,5
304930.0,Unturned,bullshitstories,True,1,3
304930.0,Unturned,Hobgoblin101,True,2,5
304930.0,Unturned,jononopeavi,True,2,5
304930.0,Unturned,76561198054259245,True,2,5
304930.0,Unturned,76561198079632362,True,2,5
304930.0,Unturned,SyvWolf,True,0,1
304930.0,Unturned,ilostmypokeballs,True,0,1
304930.0,Unturned,meaaaaaaat,True,2,5
304930.0,Unturned,76561198011128888,True,2,5
304930.0,Unturned,76561198152017633,True,2,5
304930.0,Unturned,76561198094411433,True,2,5
304930.0,Unturned,76561198131346891,True,0,1
304930.0,Unturned,harumbe911,True,2,5
304930.0,Unturned,76561198040872056,True,2,5
304930.0,Unturned,76561198127318540,True,0,1
304930.0,Unturned,FezCoolCat,True,2,5
304930.0,Unturned,JasonBubbles,True,2,5
304930.0,Unturned,76561198059734284,True,2,5
304930.0,Unturned,Lincolndb,True,0,1
304930.0,Unturned,loki_true,True,1,3
304930.0,Unturned,76561198091688762,True,0,1
304930.0,Unturned,76561198035313379,False,0,0
304930.0,Unturned,masterroach,True,0,1
304930.0,Unturned,76561198048363750,True,2,5
304930.0,Unturned,Noorman,True,1,3
304930.0,Unturned,Captain_Honey,True,2,5
304930.0,Unturned,Gabbu,True,1,3
304930.0,Unturned,Mirstikain,True,1,3
304930.0,Unturned,535346456636,True,2,5
304930.0,Unturned,MLGDominatorGaming,True,2,5
304930.0,Unturned,MobbaHobba,True,1,3
304930.0,Unturned,76561198135993852,True,1,3
304930.0,Unturned,76561198065414275,True,1,3
304930.0,Unturned,Mr-Sydney,True,2,5
304930.0,Unturned,76561198074092628,True,1,3
